data.set;total.cost;lot.sale.days;overage;mileage;vehicle.type;domestic.import;vehicle.age;vehicle.age.group;color.set;makex;state;make.model
TRAIN;9736;221;YES;94371;LUXURY;Domestic;7;SEVEN+;GREEN;PONTIAC;TX;PONTIAC.BONNEVILLE
TRAIN;5350;107;YES;70475;FAMILY.MEDIUM;Domestic;6;SIX;GOLD;OLDSMOBILE;VA;OLDSMOBILE.CUTLASS SUPREME
TRAIN;5970;117;YES;7990;FAMILY.LARGE;Domestic;5;FIVE;GREEN;OLDSMOBILE;CA;OLDSMOBILE.CUTLASS SUPREME
TRAIN;6591;98;YES;46237;LUXURY;Import;4;FOUR;WHITE;NISSAN;NV;NISSAN.SENTRA
TRAIN;6050;95;YES;51671;FAMILY.SMALL;Import;6;SIX;BLACK;NISSAN;CA;NISSAN.SENTRA
TRAIN;5087;260;YES;69612;FAMILY.SMALL;Domestic;6;SIX;PURPLE;MERCURY;TX;MERCURY.MYSTIQUE
TRAIN;4722;108;YES;95030;LUXURY;Domestic;8;SEVEN+;SILVER;BUICK;CA;BUICK.LESABRE
TRAIN;4950;119;YES;93894;FAMILY.SMALL;Import;6;SIX;BLACK;NISSAN;CA;NISSAN.SENTRA
TRAIN;3885;166;YES;89278;FAMILY.SMALL;Import;6;SIX;BLUE;MAZDA;VA;MAZDA.PROTEGE
TRAIN;5102;102;YES;94402;FAMILY.MEDIUM;Domestic;4;FOUR;GREEN;CHEVROLET;GA;CHEVROLET.LUMINA
TRAIN;4863;124;YES;86252;FAMILY.LARGE;Domestic;6;SIX;GREEN;PONTIAC;CA;PONTIAC.GRAND PRIX
TRAIN;5903;212;YES;77123;ECONOMY;Domestic;5;FIVE;GOLD;FORD;TX;FORD.ESCORT
TRAIN;4351;171;YES;95069;FAMILY.MEDIUM;Domestic;8;SEVEN+;GREEN;PONTIAC;NV;PONTIAC.GRAND PRIX
TRAIN;5860;99;YES;91787;FAMILY.MEDIUM;Domestic;7;SEVEN+;WHITE;OLDSMOBILE;VA;OLDSMOBILE.CUTLASS SUPREME
TRAIN;6571;111;YES;62004;FAMILY.SMALL;Domestic;4;FOUR;GREEN;CHEVROLET;CA;CHEVROLET.PRIZM
TRAIN;4785;122;YES;105509;LUXURY;Import;6;SIX;GREEN;NISSAN;FL;NISSAN.SENTRA
TRAIN;4138;138;YES;112264;LUXURY;Import;8;SEVEN+;WHITE;TOYOTA;FL;TOYOTA.COROLLA
TRAIN;7192;123;YES;89799;FAMILY.MEDIUM;Import;6;SIX;WHITE;MITSUBISHI;NV;MITSUBISHI.GALANT
TRAIN;7046;163;YES;78858;FAMILY.MEDIUM;Domestic;5;FIVE;GREEN;FORD;VA;FORD.CONTOUR
TRAIN;4297;109;YES;76106;ECONOMY;Domestic;4;FOUR;GOLD;CHEVROLET;CA;CHEVROLET.PRIZM
TRAIN;4985;120;YES;101663;FAMILY.MEDIUM;Domestic;7;SEVEN+;BLACK;OLDSMOBILE;NV;OLDSMOBILE.CUTLASS SUPREME
TRAIN;6800;120;YES;90512;FAMILY.SMALL;Import;6;SIX;BLACK;HONDA;AZ;HONDA.CIVIC
TRAIN;5243;144;YES;95469;FAMILY.MEDIUM;Domestic;6;SIX;WHITE;OLDSMOBILE;GA;OLDSMOBILE.CUTLASS SUPREME
TRAIN;4802;108;YES;97197;FAMILY.MEDIUM;Import;8;SEVEN+;GOLD;TOYOTA;AZ;TOYOTA.COROLLA
TRAIN;6470;141;YES;69967;LUXURY;Import;5;FIVE;PURPLE;NISSAN;VA;NISSAN.SENTRA
TRAIN;3704;100;YES;63807;ECONOMY;Domestic;7;SEVEN+;RED;PLYMOUTH;NV;PLYMOUTH.NEON
TRAIN;5179;120;YES;89468;FAMILY.MEDIUM;Domestic;7;SEVEN+;BLUE;BUICK;GA;BUICK.REGAL
TRAIN;6972;92;YES;75295;LUXURY;Import;7;SEVEN+;GOLD;TOYOTA;VA;TOYOTA.CAMRY
TRAIN;3664;145;YES;50940;FAMILY.MEDIUM;Domestic;9;SEVEN+;SILVER;OLDSMOBILE;FL;OLDSMOBILE.CIERA
TRAIN;5899;177;YES;90485;FAMILY.MEDIUM;Import;7;SEVEN+;SILVER;OTHER;AZ;INFINITI.G20
TRAIN;6076;114;YES;90241;FAMILY.MEDIUM;Domestic;5;FIVE;PURPLE;DODGE;FL;DODGE.INTREPID
TRAIN;4893;120;YES;91932;FAMILY.SMALL;Import;4;FOUR;GOLD;MAZDA;TX;MAZDA.PROTEGE
TRAIN;5346;130;YES;61645;FAMILY.MEDIUM;Domestic;5;FIVE;GOLD;OLDSMOBILE;FL;OLDSMOBILE.ACHIEVA
TRAIN;4724;112;YES;87326;FAMILY.MEDIUM;Import;6;SIX;GREEN;MITSUBISHI;FL;MITSUBISHI.GALANT
TRAIN;4367;161;YES;102879;FAMILY.LARGE;Domestic;10;SEVEN+;SILVER;CADILLAC;FL;CADILLAC.DEVILLE
TRAIN;4106;107;YES;69797;LUXURY;Import;10;SEVEN+;BLUE;TOYOTA;FL;TOYOTA.COROLLA
TRAIN;5837;98;YES;78791;FAMILY.MEDIUM;Domestic;3;ONE-THREE;BLUE;FORD;TX;FORD.TAURUS
TRAIN;4628;112;YES;74833;FAMILY.SMALL;Domestic;4;FOUR;WHITE;FORD;CA;FORD.ESCORT
TRAIN;5146;97;YES;80951;FAMILY.LARGE;Domestic;8;SEVEN+;GREEN;BUICK;CA;BUICK.LESABRE
TRAIN;3652;171;YES;100747;ECONOMY;Import;8;SEVEN+;BLUE;GEO;FL;GEO.PRIZM
TRAIN;5425;127;YES;75807;FAMILY.SMALL;Domestic;5;FIVE;BLACK;CHEVROLET;GA;CHEVROLET.LUMINA
TRAIN;4684;156;YES;95087;FAMILY.SMALL;Domestic;6;SIX;WHITE;PONTIAC;TX;PONTIAC.GRAND AM
TRAIN;6112;179;YES;86703;FAMILY.SMALL;Import;5;FIVE;GOLD;TOYOTA;AZ;TOYOTA.COROLLA
TRAIN;5923;185;YES;81786;FAMILY.MEDIUM;Domestic;7;SEVEN+;RED;OLDSMOBILE;GA;OLDSMOBILE.CUTLASS SUPREME
TRAIN;5614;164;YES;76886;FAMILY.MEDIUM;Domestic;6;SIX;RED;BUICK;AZ;BUICK.SKYLARK
TRAIN;5320;175;YES;71351;FAMILY.LARGE;Domestic;8;SEVEN+;WHITE;FORD;TX;FORD.CROWN VICTORIA
TRAIN;3848;139;YES;53951;ECONOMY;Domestic;5;FIVE;RED;FORD;VA;FORD.ESCORT
TRAIN;6722;160;YES;103816;FAMILY.MEDIUM;Import;9;SEVEN+;BLACK;MAZDA;CA;MAZDA.626
TRAIN;5703;100;YES;95809;FAMILY.SMALL;Import;7;SEVEN+;SILVER;TOYOTA;CA;TOYOTA.COROLLA
TRAIN;4254;134;YES;90724;FAMILY.MEDIUM;Domestic;6;SIX;RED;CHEVROLET;FL;CHEVROLET.CORSICA
TRAIN;5583;101;YES;91772;FAMILY.LARGE;Domestic;5;FIVE;GREEN;BUICK;CA;BUICK.LESABRE
TRAIN;3780;109;YES;58450;ECONOMY;Domestic;7;SEVEN+;WHITE;MERCURY;TX;MERCURY.TRACER
TRAIN;6348;134;YES;68363;FAMILY.SMALL;Domestic;4;FOUR;PURPLE;CHEVROLET;CA;CHEVROLET.PRIZM
TRAIN;4690;112;YES;86372;ECONOMY;Domestic;5;FIVE;RED;FORD;NV;FORD.ESCORT
TRAIN;3942;102;YES;104492;LUXURY;Import;8;SEVEN+;BLACK;NISSAN;FL;NISSAN.SENTRA
TRAIN;6134;107;YES;78265;FAMILY.MEDIUM;Domestic;4;FOUR;BLUE;CHEVROLET;GA;CHEVROLET.LUMINA
TRAIN;5718;143;YES;13489;FAMILY.MEDIUM;Import;2;ONE-THREE;WHITE;DAEWOO;AZ;DAEWOO.LANOS
TRAIN;4807;139;YES;79380;FAMILY.SMALL;Import;8;SEVEN+;BLUE;TOYOTA;AZ;TOYOTA.COROLLA
TRAIN;4588;92;YES;77722;FAMILY.SMALL;Domestic;5;FIVE;BLUE;PONTIAC;VA;PONTIAC.GRAND AM
TRAIN;4181;123;YES;90667;FAMILY.MEDIUM;Domestic;7;SEVEN+;RED;PONTIAC;FL;PONTIAC.GRAND AM
TRAIN;5629;107;YES;77972;FAMILY.MEDIUM;Domestic;5;FIVE;RED;PONTIAC;AZ;PONTIAC.GRAND AM
TRAIN;6450;221;YES;103968;FAMILY.MEDIUM;Domestic;10;SEVEN+;WHITE;OLDSMOBILE;NV;OLDSMOBILE.CUTLASS SUPREME
TRAIN;3943;102;YES;91690;FAMILY.MEDIUM;Domestic;8;SEVEN+;WHITE;OLDSMOBILE;FL;OLDSMOBILE.CUTLASS SUPREME
TRAIN;5440;115;YES;95780;FAMILY.MEDIUM;Domestic;6;SIX;WHITE;DODGE;AZ;DODGE.INTREPID
TRAIN;4809;199;YES;65875;FAMILY.MEDIUM;Domestic;6;SIX;GREEN;OLDSMOBILE;CA;OLDSMOBILE.CIERA
TRAIN;4425;106;YES;100166;FAMILY.MEDIUM;Domestic;7;SEVEN+;SILVER;BUICK;AZ;BUICK.REGAL
TRAIN;5869;93;YES;74864;FAMILY.MEDIUM;Domestic;5;FIVE;GREEN;PLYMOUTH;AZ;PLYMOUTH.BREEZE
TRAIN;5371;197;YES;59670;FAMILY.SMALL;Import;4;FOUR;BLACK;MAZDA;AZ;MAZDA.PROTEGE
TRAIN;4814;128;YES;90163;FAMILY.MEDIUM;Domestic;7;SEVEN+;BLUE;OLDSMOBILE;AZ;OLDSMOBILE.CUTLASS SUPREME
TRAIN;4891;168;YES;90822;LUXURY;Domestic;8;SEVEN+;GREEN;PONTIAC;TX;PONTIAC.BONNEVILLE
TRAIN;5717;125;YES;94257;LUXURY;Import;8;SEVEN+;SILVER;NISSAN;FL;NISSAN.ALTIMA
TRAIN;5123;208;YES;85110;FAMILY.LARGE;Domestic;6;SIX;BLUE;FORD;CA;FORD.TAURUS
TRAIN;3250;102;YES;100608;ECONOMY;Import;8;SEVEN+;RED;NISSAN;AZ;NISSAN.SENTRA
TRAIN;5077;125;YES;86306;LUXURY;Domestic;8;SEVEN+;BLACK;MERCURY;FL;MERCURY.GRAND MARQUIS
TRAIN;4898;112;YES;55257;ECONOMY;Domestic;4;FOUR;GREEN;FORD;NV;FORD.ESCORT
TRAIN;4276;138;YES;108318;FAMILY.MEDIUM;Domestic;6;SIX;GOLD;BUICK;NV;BUICK.REGAL
TRAIN;7046;192;YES;82110;FAMILY.MEDIUM;Domestic;6;SIX;WHITE;PONTIAC;AZ;PONTIAC.GRAND PRIX
TRAIN;4755;92;YES;77375;FAMILY.MEDIUM;Domestic;7;SEVEN+;SILVER;CHEVROLET;AZ;CHEVROLET.LUMINA
TRAIN;4646;132;YES;46404;ECONOMY;Domestic;5;FIVE;GREEN;FORD;FL;FORD.ESCORT
TRAIN;7418;109;YES;81713;FAMILY.MEDIUM;Domestic;4;FOUR;GREEN;OLDSMOBILE;GA;OLDSMOBILE.CUTLASS
TRAIN;3690;96;YES;82616;ECONOMY;Domestic;7;SEVEN+;WHITE;MERCURY;NV;MERCURY.TRACER
TRAIN;6094;120;YES;96187;FAMILY.MEDIUM;Import;6;SIX;SILVER;MITSUBISHI;CA;MITSUBISHI.GALANT
TRAIN;5387;145;YES;70782;FAMILY.SMALL;Import;7;SEVEN+;GOLD;MAZDA;FL;MAZDA.626
TRAIN;4376;128;YES;96804;FAMILY.MEDIUM;Domestic;7;SEVEN+;GOLD;OLDSMOBILE;AZ;OLDSMOBILE.88
TRAIN;3771;100;YES;50879;LUXURY;Domestic;7;SEVEN+;WHITE;FORD;CA;FORD.TAURUS
TRAIN;3392;213;YES;45724;FAMILY.SMALL;Domestic;8;SEVEN+;PURPLE;FORD;FL;FORD.ESCORT
TRAIN;5508;188;YES;64839;ECONOMY;Domestic;5;FIVE;PURPLE;CHEVROLET;FL;CHEVROLET.CAVALIER
TRAIN;5434;106;YES;73441;FAMILY.SMALL;Domestic;5;FIVE;GREEN;PONTIAC;VA;PONTIAC.GRAND AM
TRAIN;5069;186;YES;82649;ECONOMY;Domestic;7;SEVEN+;WHITE;CHEVROLET;NV;CHEVROLET.CORSICA
TRAIN;5247;101;YES;66953;FAMILY.LARGE;Domestic;7;SEVEN+;GOLD;OLDSMOBILE;FL;OLDSMOBILE.88
TRAIN;4862;190;YES;94335;FAMILY.MEDIUM;Domestic;4;FOUR;BLUE;OLDSMOBILE;GA;OLDSMOBILE.ACHIEVA
TRAIN;5456;109;YES;63376;FAMILY.MEDIUM;Domestic;6;SIX;PURPLE;FORD;FL;FORD.TAURUS
TRAIN;4125;111;YES;71858;FAMILY.LARGE;Domestic;10;SEVEN+;BLUE;FORD;FL;FORD.CROWN VICTORIA
TRAIN;5745;149;YES;13135;FAMILY.MEDIUM;Import;2;ONE-THREE;WHITE;DAEWOO;AZ;DAEWOO.LANOS
TRAIN;5098;99;YES;70163;FAMILY.MEDIUM;Domestic;7;SEVEN+;GREEN;OLDSMOBILE;VA;OLDSMOBILE.CUTLASS SUPREME
TRAIN;4262;95;YES;94022;LUXURY;Import;7;SEVEN+;GREEN;NISSAN;FL;NISSAN.SENTRA
TRAIN;6682;158;YES;74671;FAMILY.SMALL;Domestic;5;FIVE;WHITE;PONTIAC;GA;PONTIAC.GRAND AM
TRAIN;6479;150;YES;90615;FAMILY.MEDIUM;Domestic;7;SEVEN+;RED;CHRYSLER;NM;CHRYSLER.CIRRUS
TRAIN;4228;126;YES;59114;FAMILY.MEDIUM;Domestic;7;SEVEN+;GOLD;OLDSMOBILE;FL;OLDSMOBILE.CIERA
TRAIN;4817;95;YES;55698;FAMILY.LARGE;Domestic;6;SIX;BLACK;CHEVROLET;NM;CHEVROLET.LUMINA
TRAIN;5546;138;YES;75475;FAMILY.MEDIUM;Domestic;5;FIVE;GOLD;FORD;VA;FORD.TAURUS
TRAIN;5399;126;YES;94566;FAMILY.SMALL;Import;6;SIX;GREEN;NISSAN;CA;NISSAN.SENTRA
TRAIN;4809;153;YES;85912;FAMILY.MEDIUM;Domestic;7;SEVEN+;WHITE;BUICK;AZ;BUICK.SKYLARK
TRAIN;6159;115;YES;85104;FAMILY.MEDIUM;Domestic;4;FOUR;BLACK;OLDSMOBILE;TX;OLDSMOBILE.CUTLASS
TRAIN;3830;150;YES;57109;ECONOMY;Import;5;FIVE;WHITE;GEO;FL;GEO.METRO
TRAIN;5203;111;YES;86177;LUXURY;Import;6;SIX;BLACK;NISSAN;VA;NISSAN.SENTRA
TRAIN;4692;101;YES;61969;FAMILY.SMALL;Import;6;SIX;GREEN;GEO;FL;GEO.PRIZM
TRAIN;4990;109;YES;44686;FAMILY.MEDIUM;Domestic;4;FOUR;GREEN;MERCURY;AZ;MERCURY.TRACER
TRAIN;4788;94;YES;62854;ECONOMY;Domestic;6;SIX;RED;PONTIAC;FL;PONTIAC.SUNFIRE
TRAIN;7086;234;YES;69645;FAMILY.MEDIUM;Domestic;7;SEVEN+;GOLD;OLDSMOBILE;FL;OLDSMOBILE.88
TRAIN;6890;102;YES;62001;FAMILY.MEDIUM;Domestic;5;FIVE;RED;DODGE;FL;DODGE.INTREPID
TRAIN;2854;94;YES;80114;FAMILY.MEDIUM;Domestic;7;SEVEN+;WHITE;OLDSMOBILE;AZ;OLDSMOBILE.CIERA
TRAIN;5065;119;YES;81292;FAMILY.MEDIUM;Domestic;7;SEVEN+;BLACK;DODGE;FL;DODGE.INTREPID
TRAIN;4137;120;YES;90830;LUXURY;Import;7;SEVEN+;GOLD;TOYOTA;TX;TOYOTA.COROLLA
TRAIN;4770;107;YES;72509;LUXURY;Import;4;FOUR;WHITE;OTHER;NV;SUZUKI.ESTEEM
TRAIN;5031;106;YES;79182;ECONOMY;Domestic;4;FOUR;GOLD;PONTIAC;FL;PONTIAC.SUNFIRE
TRAIN;5430;199;YES;64797;FAMILY.SMALL;Domestic;6;SIX;GREEN;PONTIAC;FL;PONTIAC.GRAND AM
TRAIN;5239;98;YES;95083;FAMILY.LARGE;Domestic;6;SIX;BLUE;BUICK;TX;BUICK.CENTURY
TRAIN;3971;125;YES;95980;LUXURY;Import;8;SEVEN+;RED;NISSAN;FL;NISSAN.SENTRA
TRAIN;5516;151;YES;89337;FAMILY.MEDIUM;Domestic;5;FIVE;BLUE;OLDSMOBILE;FL;OLDSMOBILE.CUTLASS SUPREME
TRAIN;4079;113;YES;87458;FAMILY.SMALL;Import;8;SEVEN+;WHITE;GEO;NM;GEO.PRIZM
TRAIN;4769;95;YES;67653;ECONOMY;Domestic;5;FIVE;WHITE;BUICK;NV;BUICK.SKYLARK
TRAIN;6685;256;YES;100414;FAMILY.LARGE;Domestic;4;FOUR;BLUE;BUICK;CA;BUICK.SKYLARK
TRAIN;5368;120;YES;85936;FAMILY.MEDIUM;Domestic;5;FIVE;WHITE;MERCURY;TX;MERCURY.SABLE
TRAIN;4261;123;YES;41887;ECONOMY;Import;3;ONE-THREE;GREEN;KIA;VA;KIA.SEPHIA
TRAIN;5849;119;YES;85740;FAMILY.MEDIUM;Domestic;7;SEVEN+;GREEN;PONTIAC;AZ;PONTIAC.GRAND AM
TRAIN;6869;127;YES;17948;FAMILY.MEDIUM;Import;1;ONE-THREE;SILVER;DAEWOO;TX;DAEWOO.LANOS
TRAIN;5509;217;YES;84120;ECONOMY;Import;5;FIVE;RED;MITSUBISHI;TX;MITSUBISHI.MIRAGE
TRAIN;6382;98;YES;77131;FAMILY.MEDIUM;Domestic;3;ONE-THREE;BLUE;OLDSMOBILE;CA;OLDSMOBILE.ACHIEVA
TRAIN;5431;124;YES;65939;ECONOMY;Import;4;FOUR;RED;TOYOTA;GA;TOYOTA.TERCEL
TRAIN;5444;96;YES;72268;FAMILY.SMALL;Domestic;4;FOUR;SILVER;MERCURY;GA;MERCURY.MYSTIQUE
TRAIN;5409;99;YES;65769;ECONOMY;Import;5;FIVE;BLUE;TOYOTA;CA;TOYOTA.TERCEL
TRAIN;6040;183;YES;80559;ECONOMY;Import;4;FOUR;GREEN;NISSAN;GA;NISSAN.SENTRA
TRAIN;6132;168;YES;83431;FAMILY.MEDIUM;Domestic;5;FIVE;GOLD;BUICK;AZ;BUICK.CENTURY
TRAIN;4219;126;YES;85449;FAMILY.MEDIUM;Domestic;6;SIX;RED;CHEVROLET;CA;CHEVROLET.CORSICA
TRAIN;5417;95;YES;70749;ECONOMY;Import;5;FIVE;BLACK;TOYOTA;CA;TOYOTA.TERCEL
TRAIN;3534;113;YES;67289;FAMILY.LARGE;Domestic;8;SEVEN+;SILVER;OLDSMOBILE;CA;OLDSMOBILE.CIERA
TRAIN;6583;134;YES;68485;FAMILY.SMALL;Import;5;FIVE;BLACK;NISSAN;CA;NISSAN.SENTRA
TRAIN;4842;98;YES;96958;FAMILY.LARGE;Domestic;7;SEVEN+;PURPLE;OLDSMOBILE;GA;OLDSMOBILE.88
TRAIN;6004;114;YES;82739;FAMILY.LARGE;Domestic;4;FOUR;GREEN;CHEVROLET;CA;CHEVROLET.LUMINA
TRAIN;4765;113;YES;87659;FAMILY.MEDIUM;Domestic;4;FOUR;WHITE;OLDSMOBILE;CA;OLDSMOBILE.ACHIEVA
TRAIN;6231;118;YES;86016;FAMILY.SMALL;Import;3;ONE-THREE;BLUE;MAZDA;CA;MAZDA.PROTEGE
TRAIN;5370;123;YES;88074;ECONOMY;Import;3;ONE-THREE;SILVER;NISSAN;GA;NISSAN.SENTRA
TRAIN;5089;128;YES;89590;FAMILY.LARGE;Domestic;7;SEVEN+;RED;OLDSMOBILE;CA;OLDSMOBILE.CUTLASS SUPREME
TRAIN;3475;104;YES;80945;LUXURY;Import;6;SIX;WHITE;TOYOTA;FL;TOYOTA.TERCEL
TRAIN;5108;149;YES;103265;FAMILY.MEDIUM;Domestic;5;FIVE;WHITE;CHEVROLET;NV;CHEVROLET.LUMINA
TRAIN;4514;105;YES;85026;FAMILY.SMALL;Import;6;SIX;GREEN;MAZDA;TX;MAZDA.PROTEGE
TRAIN;4463;220;YES;98209;FAMILY.SMALL;Import;6;SIX;PURPLE;OTHER;AZ;SUZUKI.ESTEEM
TRAIN;4446;121;YES;92752;FAMILY.MEDIUM;Domestic;5;FIVE;WHITE;BUICK;CA;BUICK.CENTURY
TRAIN;6589;123;YES;92289;FAMILY.MEDIUM;Import;6;SIX;WHITE;MITSUBISHI;AZ;MITSUBISHI.GALANT
TRAIN;7083;121;YES;65401;LUXURY;Import;5;FIVE;BLUE;NISSAN;VA;NISSAN.ALTIMA
TRAIN;4037;114;YES;81452;FAMILY.MEDIUM;Domestic;6;SIX;BLUE;OLDSMOBILE;AZ;OLDSMOBILE.CIERA
TRAIN;5476;101;YES;93176;LUXURY;Domestic;4;FOUR;GOLD;PONTIAC;CA;PONTIAC.BONNEVILLE
TRAIN;5736;144;YES;101185;FAMILY.MEDIUM;Domestic;7;SEVEN+;BLACK;OLDSMOBILE;TX;OLDSMOBILE.CUTLASS SUPREME
TRAIN;5784;123;YES;59017;ECONOMY;Domestic;4;FOUR;RED;PLYMOUTH;TX;PLYMOUTH.NEON
TRAIN;5810;180;YES;68041;ECONOMY;Domestic;6;SIX;RED;PLYMOUTH;FL;PLYMOUTH.NEON
TRAIN;7192;155;YES;99707;LUXURY;Domestic;4;FOUR;GREEN;PONTIAC;GA;PONTIAC.BONNEVILLE
TRAIN;5788;116;YES;58187;FAMILY.MEDIUM;Domestic;7;SEVEN+;GREEN;BUICK;CA;BUICK.REGAL
TRAIN;5455;105;YES;63272;FAMILY.MEDIUM;Domestic;5;FIVE;RED;PONTIAC;FL;PONTIAC.GRAND AM
TRAIN;5486;130;YES;95349;LUXURY;Import;8;SEVEN+;GOLD;TOYOTA;FL;TOYOTA.CAMRY
TRAIN;5437;105;YES;88706;FAMILY.LARGE;Domestic;6;SIX;GREEN;BUICK;GA;BUICK.LESABRE
TRAIN;5466;149;YES;77215;FAMILY.MEDIUM;Import;7;SEVEN+;GOLD;NISSAN;AZ;NISSAN.SENTRA
TRAIN;6356;106;YES;22974;FAMILY.MEDIUM;Import;1;ONE-THREE;RED;DAEWOO;FL;DAEWOO.LANOS
TRAIN;5776;114;YES;68751;FAMILY.MEDIUM;Domestic;4;FOUR;GREEN;OLDSMOBILE;FL;OLDSMOBILE.ACHIEVA
TRAIN;5166;110;YES;71384;FAMILY.LARGE;Domestic;6;SIX;BLUE;MERCURY;CA;MERCURY.SABLE
TRAIN;5956;137;YES;72744;FAMILY.MEDIUM;Domestic;3;ONE-THREE;GREEN;OLDSMOBILE;TX;OLDSMOBILE.ACHIEVA
TRAIN;6626;96;YES;90732;FAMILY.SMALL;Import;4;FOUR;BLACK;TOYOTA;CA;TOYOTA.COROLLA
TRAIN;3905;108;YES;87144;FAMILY.MEDIUM;Domestic;7;SEVEN+;SILVER;OLDSMOBILE;FL;OLDSMOBILE.CIERA
TRAIN;6449;111;YES;106522;LUXURY;Import;9;SEVEN+;WHITE;HONDA;AZ;HONDA.ACCORD
TRAIN;5672;99;YES;83533;FAMILY.MEDIUM;Domestic;4;FOUR;WHITE;FORD;FL;FORD.TAURUS
TRAIN;3873;259;YES;96228;ECONOMY;Import;7;SEVEN+;WHITE;MAZDA;GA;MAZDA.PROTEGE
TRAIN;5735;124;YES;113915;LUXURY;Import;9;SEVEN+;BLUE;HONDA;AZ;HONDA.ACCORD
TRAIN;5683;120;YES;78436;FAMILY.MEDIUM;Domestic;6;SIX;WHITE;OLDSMOBILE;GA;OLDSMOBILE.CUTLASS SUPREME
TRAIN;5163;131;YES;115264;ECONOMY;Import;5;FIVE;BLUE;NISSAN;TX;NISSAN.SENTRA
TRAIN;4348;122;YES;71385;FAMILY.LARGE;Domestic;8;SEVEN+;RED;BUICK;FL;BUICK.LESABRE
TRAIN;5420;127;YES;86520;FAMILY.LARGE;Domestic;7;SEVEN+;WHITE;BUICK;TX;BUICK.LESABRE
TRAIN;5262;214;YES;68667;FAMILY.MEDIUM;Domestic;6;SIX;SILVER;BUICK;VA;BUICK.CENTURY
TRAIN;5551;168;YES;95598;FAMILY.MEDIUM;Domestic;7;SEVEN+;WHITE;BUICK;FL;BUICK.REGAL
TRAIN;5473;93;YES;34488;ECONOMY;Domestic;2;ONE-THREE;GREEN;FORD;NV;FORD.ESCORT
TRAIN;4840;117;YES;87464;FAMILY.MEDIUM;Domestic;3;ONE-THREE;GOLD;OLDSMOBILE;AZ;OLDSMOBILE.ACHIEVA
TRAIN;6812;121;YES;13984;FAMILY.MEDIUM;Import;1;ONE-THREE;WHITE;DAEWOO;FL;DAEWOO.LANOS
TRAIN;6342;227;YES;109152;FAMILY.LARGE;Domestic;4;FOUR;WHITE;CHRYSLER;AZ;CHRYSLER.CONCORDE
TRAIN;4458;153;YES;83769;FAMILY.MEDIUM;Domestic;5;FIVE;WHITE;OLDSMOBILE;GA;OLDSMOBILE.CIERA
TRAIN;5472;128;YES;92920;FAMILY.MEDIUM;Domestic;7;SEVEN+;GREEN;BUICK;FL;BUICK.LESABRE
TRAIN;5758;115;YES;91609;FAMILY.LARGE;Domestic;6;SIX;WHITE;CHEVROLET;CA;CHEVROLET.LUMINA
TRAIN;6331;106;YES;72036;FAMILY.MEDIUM;Import;4;FOUR;GOLD;MAZDA;CA;MAZDA.626
TRAIN;4977;93;YES;83441;FAMILY.MEDIUM;Domestic;5;FIVE;SILVER;BUICK;TX;BUICK.REGAL
TRAIN;4526;112;YES;84082;FAMILY.LARGE;Domestic;6;SIX;WHITE;BUICK;GA;BUICK.CENTURY
TRAIN;4031;281;YES;78876;ECONOMY;Domestic;6;SIX;BLUE;CHEVROLET;VA;CHEVROLET.CORSICA
TRAIN;5036;121;YES;71844;FAMILY.MEDIUM;Domestic;5;FIVE;RED;CHEVROLET;FL;CHEVROLET.CORSICA
TRAIN;5163;155;YES;71159;FAMILY.MEDIUM;Domestic;5;FIVE;BLUE;OLDSMOBILE;FL;OLDSMOBILE.ACHIEVA
TRAIN;4266;113;YES;97097;FAMILY.LARGE;Domestic;9;SEVEN+;SILVER;OLDSMOBILE;VA;OLDSMOBILE.98
TRAIN;5292;104;YES;96289;FAMILY.SMALL;Import;5;FIVE;BLACK;NISSAN;CA;NISSAN.SENTRA
TRAIN;4785;104;YES;54924;FAMILY.MEDIUM;Domestic;5;FIVE;GREEN;FORD;AZ;FORD.CONTOUR
TRAIN;4939;124;YES;93788;FAMILY.MEDIUM;Domestic;6;SIX;GREEN;BUICK;GA;BUICK.REGAL
TRAIN;5153;106;YES;67774;FAMILY.SMALL;Import;6;SIX;GOLD;GEO;TX;GEO.PRIZM
TRAIN;4722;109;YES;91237;FAMILY.MEDIUM;Domestic;5;FIVE;WHITE;CHEVROLET;AZ;CHEVROLET.CORSICA
TRAIN;4841;115;YES;68504;FAMILY.LARGE;Domestic;6;SIX;GREEN;FORD;CA;FORD.TAURUS
TRAIN;5857;144;YES;90846;FAMILY.MEDIUM;Domestic;6;SIX;BLUE;OLDSMOBILE;TX;OLDSMOBILE.CUTLASS SUPREME
TRAIN;3972;99;YES;88793;ECONOMY;Import;5;FIVE;PURPLE;TOYOTA;AZ;TOYOTA.TERCEL
TRAIN;6337;121;YES;20240;FAMILY.MEDIUM;Import;1;ONE-THREE;GREEN;DAEWOO;FL;DAEWOO.LANOS
TRAIN;8156;113;YES;10145;FAMILY.MEDIUM;Import;1;ONE-THREE;WHITE;DAEWOO;GA;DAEWOO.NUBIRA
TRAIN;4555;299;YES;75678;ECONOMY;Domestic;7;SEVEN+;WHITE;CHEVROLET;NM;CHEVROLET.CAVALIER
TRAIN;4879;97;YES;81846;FAMILY.SMALL;Import;6;SIX;GREEN;MAZDA;CA;MAZDA.PROTEGE
