Ano,Código,Nome da Disciplina,CH,CR,TU,MF,FA,SF,SE,rga_anonimo,Disciplina,Grupo de Disciplinas,Tipo de Disciplina,Optativa
2015/2,70401074,Sistemas de Informação Geográfica (optativa),64,4,CC,6.4,12,AP,0,a2302941b8cd90d8aeb3a9e8925c1cbbe37112b03e4c0a4054cfbf37dd05ee66,Sistemas de Informação Geográfica,Sistemas de Informação Geográfica,Computação,Sim
2016/1,72100007,CÁLCULO NUMÉRICO COMPUTACIONAL,64,4,EC,0.9,0,RM,4,a2302941b8cd90d8aeb3a9e8925c1cbbe37112b03e4c0a4054cfbf37dd05ee66,Cálculo Numérico,Cálculo Numérico,Matemática,Não
2016/1,70400709,Estrutura de Dados II,64,4,CC,1.5,12,RM,3,a2302941b8cd90d8aeb3a9e8925c1cbbe37112b03e4c0a4054cfbf37dd05ee66,Estrutura de Dados II,Estrutura de Dados,Computação,Não
2016/1,70401078,Seminários avançados de Banco de Dados (optativa),64,4,CC,8.0,16,AP,0,a2302941b8cd90d8aeb3a9e8925c1cbbe37112b03e4c0a4054cfbf37dd05ee66,Tópicos Avançados de Banco de Dados,Banco de Dados,Computação,Sim
2016/1,70400720,Sistemas Operacionais,96,6,CC,7.1,0,AP,5,a2302941b8cd90d8aeb3a9e8925c1cbbe37112b03e4c0a4054cfbf37dd05ee66,Sistemas Operacionais,Sistemas Operacionais,Computação,Não
2016/1,72100001,ÁLGEBRA LINEAR I,96,6,CC,0.9,18,RM,5,a2302941b8cd90d8aeb3a9e8925c1cbbe37112b03e4c0a4054cfbf37dd05ee66,Álgebra Linear I,Álgebra Linear,Matemática,Não
2016/2,72100004,CÁLCULO II,96,6,EA1,0.0,52,RMF,3,a2302941b8cd90d8aeb3a9e8925c1cbbe37112b03e4c0a4054cfbf37dd05ee66,Cálculo II,Cálculo,Matemática,Não
2016/2,72100007,CÁLCULO NUMÉRICO COMPUTACIONAL,64,4,CC,0.0,64,RMF,4,a2302941b8cd90d8aeb3a9e8925c1cbbe37112b03e4c0a4054cfbf37dd05ee66,Cálculo Numérico,Cálculo Numérico,Matemática,Não
2016/2,70400716,Engenharia de Software,96,6,CC,1.12,62,RMF,4,a2302941b8cd90d8aeb3a9e8925c1cbbe37112b03e4c0a4054cfbf37dd05ee66,Engenharia de Software,Engenharia de Software,Computação,Não
2016/2,70400725,Inteligência Artificial,96,6,CC,0.0,86,RMF,6,a2302941b8cd90d8aeb3a9e8925c1cbbe37112b03e4c0a4054cfbf37dd05ee66,Inteligência Artificial,Inteligência Artificial,Computação,Não
2016/2,70400723,Projeto e Análise de Algoritmos,96,6,CC,0.0,68,RMF,5,a2302941b8cd90d8aeb3a9e8925c1cbbe37112b03e4c0a4054cfbf37dd05ee66,Projeto e Análise de Algoritmos,Projeto e Análise de Algoritmos,Computação,Não
2016/2,70400726,Redes de Computadores,96,6,CC,0.0,50,RMF,6,a2302941b8cd90d8aeb3a9e8925c1cbbe37112b03e4c0a4054cfbf37dd05ee66,Redes de Computadores,Redes de Computadores,Computação,Não
2018/1,72100022,FUNDAMENTOS DE MATEMÁTICA,64,4,CC,5.2,0,AP,0,888e3a031602301039ca17fccc263dbfde3b03632bb1ebeff51730fb11f6df5f,Fundamentos de Matemática,Fundamentos de Matemática,Matemática,Não
2018/1,72100023,GEOMETRIA ANALÍTICA E VETORIAL,96,6,CC,2.83,2,RM,0,888e3a031602301039ca17fccc263dbfde3b03632bb1ebeff51730fb11f6df5f,Geometria Analítica e Vetorial,Geometria,Matemática,Não
2018/1,70400377,Lógica Matemática e Elementos de Lógica Digital,96,6,CC,1.47,6,RM,0,888e3a031602301039ca17fccc263dbfde3b03632bb1ebeff51730fb11f6df5f,Lógica Digital,Lógica Digital,Computação,Não
2018/1,70400375,Programação I,96,6,CC,8.46,4,AP,0,888e3a031602301039ca17fccc263dbfde3b03632bb1ebeff51730fb11f6df5f,Programação I,Programação,Computação,Não
2018/1,72000016,Práticas de Leitura e Produção de Textos,96,6,CC,7.5,2,AP,0,888e3a031602301039ca17fccc263dbfde3b03632bb1ebeff51730fb11f6df5f,Práticas de Leitura e Produção de Texto,Práticas de Leitura e Produção de Texto,Linguagens,Não
2018/2,72100003,CÁLCULO I,96,6,CC,1.13,22,RM,0,888e3a031602301039ca17fccc263dbfde3b03632bb1ebeff51730fb11f6df5f,Cálculo I,Cálculo,Matemática,Não
2018/2,72100020,ESTATISTICA GERAL,64,4,CC,3.59,4,RM,0,888e3a031602301039ca17fccc263dbfde3b03632bb1ebeff51730fb11f6df5f,Estatística Geral,Estatística,Matemática,Não
2018/2,70400382,Estrutura de Dados I,96,6,CC,3.58,24,RM,0,888e3a031602301039ca17fccc263dbfde3b03632bb1ebeff51730fb11f6df5f,Estrutura de Dados I,Estrutura de Dados,Computação,Não
2018/2,70400377,Lógica Matemática e Elementos de Lógica Digital,96,6,CC,5.2,18,AP,0,888e3a031602301039ca17fccc263dbfde3b03632bb1ebeff51730fb11f6df5f,Lógica Digital,Lógica Digital,Computação,Não
2018/2,70400381,Matemática Discreta,64,4,CC,1.67,16,RM,0,888e3a031602301039ca17fccc263dbfde3b03632bb1ebeff51730fb11f6df5f,Matemática Discreta,Matemática Discreta,Matemática,Não
2018/2,72100029,MECÂNICA,96,6,CC,2.04,0,RM,0,888e3a031602301039ca17fccc263dbfde3b03632bb1ebeff51730fb11f6df5f,Mecânica,Mecânica,Física,Não
2019/1,112700012,Arquitetura de Computadores,64,4,CC,0.0,0,RM,2,888e3a031602301039ca17fccc263dbfde3b03632bb1ebeff51730fb11f6df5f,Arquitetura de Computadores,Arquitetura e Organização de Computadores,Computação,Não
2019/1,112700001,Cálculo I,96,6,CC,0.0,76,RMF,1,888e3a031602301039ca17fccc263dbfde3b03632bb1ebeff51730fb11f6df5f,Cálculo I,Cálculo,Matemática,Não
2019/1,112700005,Eletrônica Básica,32,2,Indefinido,5.2,8,AE,1,888e3a031602301039ca17fccc263dbfde3b03632bb1ebeff51730fb11f6df5f,Eletrônica Básica,Eletrônica Básica,Física,Não
2019/1,112700069,Fundamentos de Matemática (Opt),64,4,Indefinido,5.2,0,AE,0,888e3a031602301039ca17fccc263dbfde3b03632bb1ebeff51730fb11f6df5f,Fundamentos de Matemática,Fundamentos de Matemática,Matemática,Sim
2019/1,112700004,Introdução à Computação,32,2,Indefinido,8.46,4,AE,1,888e3a031602301039ca17fccc263dbfde3b03632bb1ebeff51730fb11f6df5f,Introdução à Computação,Introdução à Computação,Computação,Não
2019/1,112700010,Laboratório de Lógica Digital,32,2,Indefinido,5.2,8,AE,2,888e3a031602301039ca17fccc263dbfde3b03632bb1ebeff51730fb11f6df5f,Laboratório de Lógica Digital,Lógica Digital,Computação,Não
2019/1,112700024,Linguagens Formais e Autômatos,64,4,CC,0.0,0,RM,4,888e3a031602301039ca17fccc263dbfde3b03632bb1ebeff51730fb11f6df5f,Linguagens Formais e Autômatos,Linguagens Formais e Autômatos,Computação,Não
2019/1,112700003,Lógica Digital,64,4,Indefinido,5.2,16,AE,1,888e3a031602301039ca17fccc263dbfde3b03632bb1ebeff51730fb11f6df5f,Lógica Digital,Lógica Digital,Computação,Não
2019/1,112700002,Programação de Computadores,64,4,Indefinido,8.46,4,AE,1,888e3a031602301039ca17fccc263dbfde3b03632bb1ebeff51730fb11f6df5f,Programação I,Programação,Computação,Não
2019/1,112700018,Programação II,64,4,CC,1.69,16,RM,3,888e3a031602301039ca17fccc263dbfde3b03632bb1ebeff51730fb11f6df5f,Programação II,Programação,Computação,Não
2019/1,112700072,Práticas de Leitura de Produção de Textos I (Opt),64,4,Indefinido,7.5,0,AE,0,888e3a031602301039ca17fccc263dbfde3b03632bb1ebeff51730fb11f6df5f,Práticas de Leitura e Produção de Texto,Práticas de Leitura e Produção de Texto,Linguagens,Sim
2019/2,112700012,Arquitetura de Computadores,64,4,CC,0.4,20,RMF,2,888e3a031602301039ca17fccc263dbfde3b03632bb1ebeff51730fb11f6df5f,Arquitetura de Computadores,Arquitetura e Organização de Computadores,Computação,Não
2019/2,112700023,Banco de Dados,64,4,CC1,0.0,24,RMF,4,888e3a031602301039ca17fccc263dbfde3b03632bb1ebeff51730fb11f6df5f,Banco de Dados,Banco de Dados,Computação,Não
2019/2,112700021,Engenharia de Software,64,4,CC,1.67,60,RMF,4,888e3a031602301039ca17fccc263dbfde3b03632bb1ebeff51730fb11f6df5f,Engenharia de Software,Engenharia de Software,Computação,Não
2019/2,112700009,Estrutura de Dados I,96,6,CC,1.77,6,RM,2,888e3a031602301039ca17fccc263dbfde3b03632bb1ebeff51730fb11f6df5f,Estrutura de Dados I,Estrutura de Dados,Computação,Não
2019/2,112700035,Filosofia e Metodologia Científica,64,4,CC,7.25,8,AP,6,888e3a031602301039ca17fccc263dbfde3b03632bb1ebeff51730fb11f6df5f,Filosofia e Metodologia Científica,Filosofia e Metodologia Científica,Pesquisa,Não
2019/2,112700008,Matemática Discreta,64,4,CC,0.0,60,RMF,2,888e3a031602301039ca17fccc263dbfde3b03632bb1ebeff51730fb11f6df5f,Matemática Discreta,Matemática Discreta,Matemática,Não
2020/1,112700001,Cálculo I,96,6,CC,3.3,0,RM,1,888e3a031602301039ca17fccc263dbfde3b03632bb1ebeff51730fb11f6df5f,Cálculo I,Cálculo,Matemática,Não
2020/1,112700042,Empreendedorismo,64,4,CC1,1.5,0,RM,7,888e3a031602301039ca17fccc263dbfde3b03632bb1ebeff51730fb11f6df5f,Empreendedorismo,Empreendedorismo,Administração,Não
2020/1,112700017,Estatística Geral,64,4,CC,0.0,0,RM,3,888e3a031602301039ca17fccc263dbfde3b03632bb1ebeff51730fb11f6df5f,Estatística Geral,Estatística,Matemática,Não
2020/1,112700041,Inteligência Artificial,64,4,CC1,0.0,0,RM,7,888e3a031602301039ca17fccc263dbfde3b03632bb1ebeff51730fb11f6df5f,Inteligência Artificial,Inteligência Artificial,Computação,Não
2020/1,112700018,Programação II,64,4,CC,4.2,0,RM,3,888e3a031602301039ca17fccc263dbfde3b03632bb1ebeff51730fb11f6df5f,Programação II,Programação,Computação,Não
2020/2,112700023,Banco de Dados,64,4,CC,0.0,0,RM,4,888e3a031602301039ca17fccc263dbfde3b03632bb1ebeff51730fb11f6df5f,Banco de Dados,Banco de Dados,Computação,Não
2020/2,112700021,Engenharia de Software,64,4,CC,5.93,0,AP,4,888e3a031602301039ca17fccc263dbfde3b03632bb1ebeff51730fb11f6df5f,Engenharia de Software,Engenharia de Software,Computação,Não
2020/2,112700009,Estrutura de Dados I,96,6,CC,7.98,0,AP,2,888e3a031602301039ca17fccc263dbfde3b03632bb1ebeff51730fb11f6df5f,Estrutura de Dados I,Estrutura de Dados,Computação,Não
2020/2,112700022,Programação III,64,4,CC,0.0,0,RM,4,888e3a031602301039ca17fccc263dbfde3b03632bb1ebeff51730fb11f6df5f,Programação III,Programação,Computação,Não
2020/2,112700025,Álgebra Linear I,64,4,CC,5.61,0,AP,4,888e3a031602301039ca17fccc263dbfde3b03632bb1ebeff51730fb11f6df5f,Álgebra Linear I,Álgebra Linear,Matemática,Não
2021/1,112700017,Estatística Geral,64,4,CC,1.39,0,RM,3,888e3a031602301039ca17fccc263dbfde3b03632bb1ebeff51730fb11f6df5f,Estatística Geral,Estatística,Matemática,Não
2021/1,112700013,Estrutura de Dados II,64,4,CC,3.51,0,RM,3,888e3a031602301039ca17fccc263dbfde3b03632bb1ebeff51730fb11f6df5f,Estrutura de Dados II,Estrutura de Dados,Computação,Não
2021/1,112700018,Programação II,64,4,CC,5.4,0,AP,3,888e3a031602301039ca17fccc263dbfde3b03632bb1ebeff51730fb11f6df5f,Programação II,Programação,Computação,Não
2021/1,112700027,Projeto de Software,64,4,CC,1.75,0,RM,5,888e3a031602301039ca17fccc263dbfde3b03632bb1ebeff51730fb11f6df5f,Projeto de Software,Engenharia de Software,Computação,Não
2021/2,112700012,Arquitetura de Computadores,64,4,CC,5.03,8,AP,2,888e3a031602301039ca17fccc263dbfde3b03632bb1ebeff51730fb11f6df5f,Arquitetura de Computadores,Arquitetura e Organização de Computadores,Computação,Não
2021/2,112700023,Banco de Dados,64,4,CC,2.63,0,RM,4,888e3a031602301039ca17fccc263dbfde3b03632bb1ebeff51730fb11f6df5f,Banco de Dados,Banco de Dados,Computação,Não
2021/2,113300008,Estatística Geral,64,4,BMD,5.85,0,AP,0,888e3a031602301039ca17fccc263dbfde3b03632bb1ebeff51730fb11f6df5f,Estatística Geral,Estatística,Matemática,Não
2021/2,112700024,Linguagens Formais e Autômatos,64,4,CC,2.0,40,RMF,4,888e3a031602301039ca17fccc263dbfde3b03632bb1ebeff51730fb11f6df5f,Linguagens Formais e Autômatos,Linguagens Formais e Autômatos,Computação,Não
2021/2,112700008,Matemática Discreta,64,4,CC,0.0,56,RMF,2,888e3a031602301039ca17fccc263dbfde3b03632bb1ebeff51730fb11f6df5f,Matemática Discreta,Matemática Discreta,Matemática,Não
2022/1,112700001,Cálculo I,96,6,CC,0.0,96,RMF,1,888e3a031602301039ca17fccc263dbfde3b03632bb1ebeff51730fb11f6df5f,Cálculo I,Cálculo,Matemática,Não
2022/1,112700013,Estrutura de Dados II,64,4,CC,0.0,60,RMF,3,888e3a031602301039ca17fccc263dbfde3b03632bb1ebeff51730fb11f6df5f,Estrutura de Dados II,Estrutura de Dados,Computação,Não
2022/1,112700016,Sistemas Operacionais I,64,4,CC,0.0,12,RM,3,888e3a031602301039ca17fccc263dbfde3b03632bb1ebeff51730fb11f6df5f,Sistemas Operacionais I,Sistemas Operacionais,Computação,Não
2022/2,112700023,Banco de Dados,64,4,CC,0.0,8,RM,4,888e3a031602301039ca17fccc263dbfde3b03632bb1ebeff51730fb11f6df5f,Banco de Dados,Banco de Dados,Computação,Não
2022/2,112700017,Estatística Geral,64,4,Indefinido,5.85,0,AE,3,888e3a031602301039ca17fccc263dbfde3b03632bb1ebeff51730fb11f6df5f,Estatística Geral,Estatística,Matemática,Não
2023/1,112700041,Inteligência Artificial,64,4,CC,6.75,4,AP,7,888e3a031602301039ca17fccc263dbfde3b03632bb1ebeff51730fb11f6df5f,Inteligência Artificial,Inteligência Artificial,Computação,Não
2023/2,112700023,Banco de Dados,64,4,CC,0.0,0,MA,4,888e3a031602301039ca17fccc263dbfde3b03632bb1ebeff51730fb11f6df5f,Banco de Dados,Banco de Dados,Computação,Não
2023/1,112700001,Cálculo I,96,6,CC,5.0,6,AP,1,7894ee0cc4b122fc6160b44d986f7513fdc6d17ff2f219842ab3ae442f86648a,Cálculo I,Cálculo,Matemática,Não
2023/1,112700005,Eletrônica Básica,32,2,CC,6.57,2,AP,1,7894ee0cc4b122fc6160b44d986f7513fdc6d17ff2f219842ab3ae442f86648a,Eletrônica Básica,Eletrônica Básica,Física,Não
2023/1,112700006,Geometria Analítica e Vetorial,64,4,CC,5.37,4,AP,1,7894ee0cc4b122fc6160b44d986f7513fdc6d17ff2f219842ab3ae442f86648a,Geometria Analítica e Vetorial,Geometria,Matemática,Não
2023/1,112700004,Introdução à Computação,32,2,CC,6.5,0,AP,1,7894ee0cc4b122fc6160b44d986f7513fdc6d17ff2f219842ab3ae442f86648a,Introdução à Computação,Introdução à Computação,Computação,Não
2023/1,112700003,Lógica Digital,64,4,CC,2.24,0,RM,1,7894ee0cc4b122fc6160b44d986f7513fdc6d17ff2f219842ab3ae442f86648a,Lógica Digital,Lógica Digital,Computação,Não
2023/1,112700002,Programação de Computadores,64,4,CC,5.8,4,AP,1,7894ee0cc4b122fc6160b44d986f7513fdc6d17ff2f219842ab3ae442f86648a,Programação I,Programação,Computação,Não
2023/2,112700011,Cálculo II,96,6,CC,0.0,0,MA,2,7894ee0cc4b122fc6160b44d986f7513fdc6d17ff2f219842ab3ae442f86648a,Cálculo II,Cálculo,Matemática,Não
2023/2,112700009,Estrutura de Dados I,96,6,CC,0.0,0,MA,2,7894ee0cc4b122fc6160b44d986f7513fdc6d17ff2f219842ab3ae442f86648a,Estrutura de Dados I,Estrutura de Dados,Computação,Não
2023/2,112700007,Introdução ao Eletromagnetismo,64,4,CC,0.0,0,MA,2,7894ee0cc4b122fc6160b44d986f7513fdc6d17ff2f219842ab3ae442f86648a,Eletromagnetismo,Eletromagnetismo,Física,Não
2023/2,112700008,Matemática Discreta,64,4,CC,0.0,0,MA,2,7894ee0cc4b122fc6160b44d986f7513fdc6d17ff2f219842ab3ae442f86648a,Matemática Discreta,Matemática Discreta,Matemática,Não
2017/1,72100022,FUNDAMENTOS DE MATEMÁTICA,64,4,CC,2.87,4,RM,0,394503d5a1e74bcaeb0a5ab84c58bab44afddbd21e5e591dac0d21b78a5ad677,Fundamentos de Matemática,Fundamentos de Matemática,Matemática,Não
2017/1,72100023,GEOMETRIA ANALÍTICA E VETORIAL,96,6,CC,0.0,2,RM,0,394503d5a1e74bcaeb0a5ab84c58bab44afddbd21e5e591dac0d21b78a5ad677,Geometria Analítica e Vetorial,Geometria,Matemática,Não
2017/1,70400377,Lógica Matemática e Elementos de Lógica Digital,96,6,CC1,5.37,6,AP,0,394503d5a1e74bcaeb0a5ab84c58bab44afddbd21e5e591dac0d21b78a5ad677,Lógica Digital,Lógica Digital,Computação,Não
2017/1,70400375,Programação I,96,6,CC1,7.4,10,AP,0,394503d5a1e74bcaeb0a5ab84c58bab44afddbd21e5e591dac0d21b78a5ad677,Programação I,Programação,Computação,Não
2017/1,72000016,Práticas de Leitura e Produção de Textos,96,6,CC,8.5,4,AP,0,394503d5a1e74bcaeb0a5ab84c58bab44afddbd21e5e591dac0d21b78a5ad677,Práticas de Leitura e Produção de Texto,Práticas de Leitura e Produção de Texto,Linguagens,Não
2017/2,72100020,ESTATISTICA GERAL,64,4,CC,9.02,0,AP,0,394503d5a1e74bcaeb0a5ab84c58bab44afddbd21e5e591dac0d21b78a5ad677,Estatística Geral,Estatística,Matemática,Não
2017/2,70400382,Estrutura de Dados I,96,6,CC,1.3,18,RM,0,394503d5a1e74bcaeb0a5ab84c58bab44afddbd21e5e591dac0d21b78a5ad677,Estrutura de Dados I,Estrutura de Dados,Computação,Não
2017/2,70400381,Matemática Discreta,64,4,CC,5.1,12,AP,0,394503d5a1e74bcaeb0a5ab84c58bab44afddbd21e5e591dac0d21b78a5ad677,Matemática Discreta,Matemática Discreta,Matemática,Não
2018/1,70401086,Arquitetura de Software (optativa),64,4,CC,7.75,12,AP,0,394503d5a1e74bcaeb0a5ab84c58bab44afddbd21e5e591dac0d21b78a5ad677,Arquitetura de Software,Engenharia de Software,Computação,Sim
2018/1,70400711,Arquitetura e Organização de Computadores,96,6,CC,5.25,0,AP,0,394503d5a1e74bcaeb0a5ab84c58bab44afddbd21e5e591dac0d21b78a5ad677,Arquitetura e Organização de Computadores,Arquitetura e Organização de Computadores,Computação,Não
2018/1,70400713,Introdução aos Sistemas de Informação,64,4,CC,6.0,16,AP,0,394503d5a1e74bcaeb0a5ab84c58bab44afddbd21e5e591dac0d21b78a5ad677,Introdução aos Sistemas de Informação,Introdução aos Sistemas de Informação,Computação,Não
2018/1,70400722,Linguagens Formais e Autômatos,64,4,CC,3.13,5,RM,0,394503d5a1e74bcaeb0a5ab84c58bab44afddbd21e5e591dac0d21b78a5ad677,Linguagens Formais e Autômatos,Linguagens Formais e Autômatos,Computação,Não
2018/1,70400721,Paradigmas de Linguagem de Programação,64,4,CC,2.5,0,RM,0,394503d5a1e74bcaeb0a5ab84c58bab44afddbd21e5e591dac0d21b78a5ad677,Paradigmas de Linguagens de Programação,Paradigmas de Linguagens de Programação,Computação,Não
2018/1,70400723,Projeto e Análise de Algoritmos,96,6,CC,0.0,32,RMF,0,394503d5a1e74bcaeb0a5ab84c58bab44afddbd21e5e591dac0d21b78a5ad677,Projeto e Análise de Algoritmos,Projeto e Análise de Algoritmos,Computação,Não
2018/2,70400718,Banco de Dados,96,6,CC,0.8,76,RMF,0,394503d5a1e74bcaeb0a5ab84c58bab44afddbd21e5e591dac0d21b78a5ad677,Banco de Dados,Banco de Dados,Computação,Não
2018/2,72100003,CÁLCULO I,96,6,CC,0.0,70,RMF,0,394503d5a1e74bcaeb0a5ab84c58bab44afddbd21e5e591dac0d21b78a5ad677,Cálculo I,Cálculo,Matemática,Não
2018/2,70400716,Engenharia de Software,96,6,CC,3.35,15,RM,0,394503d5a1e74bcaeb0a5ab84c58bab44afddbd21e5e591dac0d21b78a5ad677,Engenharia de Software,Engenharia de Software,Computação,Não
2018/2,70400717,Programação II,64,4,CC,0.0,12,RM,0,394503d5a1e74bcaeb0a5ab84c58bab44afddbd21e5e591dac0d21b78a5ad677,Programação II,Programação,Computação,Não
2019/1,112700012,Arquitetura de Computadores,64,4,Indefinido,5.25,0,AE,2,394503d5a1e74bcaeb0a5ab84c58bab44afddbd21e5e591dac0d21b78a5ad677,Arquitetura de Computadores,Arquitetura e Organização de Computadores,Computação,Não
2019/1,112700068,Arquitetura de Software (Opt),64,4,Indefinido,7.75,12,AE,0,394503d5a1e74bcaeb0a5ab84c58bab44afddbd21e5e591dac0d21b78a5ad677,Arquitetura de Software,Engenharia de Software,Computação,Sim
2019/1,112700001,Cálculo I,96,6,CC,0.0,84,RMF,1,394503d5a1e74bcaeb0a5ab84c58bab44afddbd21e5e591dac0d21b78a5ad677,Cálculo I,Cálculo,Matemática,Não
2019/1,112700005,Eletrônica Básica,32,2,Indefinido,5.37,6,AE,1,394503d5a1e74bcaeb0a5ab84c58bab44afddbd21e5e591dac0d21b78a5ad677,Eletrônica Básica,Eletrônica Básica,Física,Não
2019/1,112700021,Engenharia de Software,64,4,CC,0.11,60,RMF,4,394503d5a1e74bcaeb0a5ab84c58bab44afddbd21e5e591dac0d21b78a5ad677,Engenharia de Software,Engenharia de Software,Computação,Não
2019/1,112700017,Estatística Geral,64,4,Indefinido,9.02,0,AE,3,394503d5a1e74bcaeb0a5ab84c58bab44afddbd21e5e591dac0d21b78a5ad677,Estatística Geral,Estatística,Matemática,Não
2019/1,112700004,Introdução à Computação,32,2,Indefinido,7.4,8,AE,1,394503d5a1e74bcaeb0a5ab84c58bab44afddbd21e5e591dac0d21b78a5ad677,Introdução à Computação,Introdução à Computação,Computação,Não
2019/1,112700070,Introdução à Sistemas de Informação (Opt),64,4,Indefinido,6.0,16,AE,0,394503d5a1e74bcaeb0a5ab84c58bab44afddbd21e5e591dac0d21b78a5ad677,Introdução aos Sistemas de Informação,Introdução aos Sistemas de Informação,Computação,Sim
2019/1,112700014,Laboratório de Arquitetura de Computadores,32,2,Indefinido,5.25,0,AE,3,394503d5a1e74bcaeb0a5ab84c58bab44afddbd21e5e591dac0d21b78a5ad677,Laboratório de Arquitetura de Computadores,Arquitetura e Organização de Computadores,Computação,Não
2019/1,112700010,Laboratório de Lógica Digital,32,2,Indefinido,5.37,6,AE,2,394503d5a1e74bcaeb0a5ab84c58bab44afddbd21e5e591dac0d21b78a5ad677,Laboratório de Lógica Digital,Lógica Digital,Computação,Não
2019/1,112700026,Laboratórios de Organização de Computadores,32,2,Indefinido,5.25,0,AE,5,394503d5a1e74bcaeb0a5ab84c58bab44afddbd21e5e591dac0d21b78a5ad677,Laboratórios de Organização de Computadores,Arquitetura e Organização de Computadores,Computação,Não
2019/1,112700024,Linguagens Formais e Autômatos,64,4,CC,0.0,0,RM,4,394503d5a1e74bcaeb0a5ab84c58bab44afddbd21e5e591dac0d21b78a5ad677,Linguagens Formais e Autômatos,Linguagens Formais e Autômatos,Computação,Não
2019/1,112700003,Lógica Digital,64,4,Indefinido,5.37,6,AE,1,394503d5a1e74bcaeb0a5ab84c58bab44afddbd21e5e591dac0d21b78a5ad677,Lógica Digital,Lógica Digital,Computação,Não
2019/1,112700008,Matemática Discreta,64,4,Indefinido,5.09,12,AE,2,394503d5a1e74bcaeb0a5ab84c58bab44afddbd21e5e591dac0d21b78a5ad677,Matemática Discreta,Matemática Discreta,Matemática,Não
2019/1,112700019,Organização de Computadores,64,4,Indefinido,5.25,0,AE,4,394503d5a1e74bcaeb0a5ab84c58bab44afddbd21e5e591dac0d21b78a5ad677,Organização de Computadores,Arquitetura e Organização de Computadores,Computação,Não
2019/1,112700033,Paradigmas de Linguagens de Programação,64,4,CC,5.0,40,RF,6,394503d5a1e74bcaeb0a5ab84c58bab44afddbd21e5e591dac0d21b78a5ad677,Paradigmas de Linguagens de Programação,Paradigmas de Linguagens de Programação,Computação,Não
2019/1,112700002,Programação de Computadores,64,4,Indefinido,7.4,10,AE,1,394503d5a1e74bcaeb0a5ab84c58bab44afddbd21e5e591dac0d21b78a5ad677,Programação I,Programação,Computação,Não
2019/1,112700018,Programação II,64,4,CC,0.0,12,RM,3,394503d5a1e74bcaeb0a5ab84c58bab44afddbd21e5e591dac0d21b78a5ad677,Programação II,Programação,Computação,Não
2019/1,112700072,Práticas de Leitura de Produção de Textos I (Opt),64,4,Indefinido,8.5,0,AE,0,394503d5a1e74bcaeb0a5ab84c58bab44afddbd21e5e591dac0d21b78a5ad677,Práticas de Leitura e Produção de Texto,Práticas de Leitura e Produção de Texto,Linguagens,Sim
2019/1,112700025,Álgebra Linear I,64,4,CC,0.13,16,RM,4,394503d5a1e74bcaeb0a5ab84c58bab44afddbd21e5e591dac0d21b78a5ad677,Álgebra Linear I,Álgebra Linear,Matemática,Não
2019/2,112700023,Banco de Dados,64,4,CC,0.0,64,RMF,4,394503d5a1e74bcaeb0a5ab84c58bab44afddbd21e5e591dac0d21b78a5ad677,Banco de Dados,Banco de Dados,Computação,Não
